userId,review,평점,bookId
hm********,"아이들에게 좋은 교사가 되고 싶어서 구매했어요~수많은 전공서적과 심리를 공부를 했음에도.. 전쟁터같은 현장 속에서 많은 것들을 잊고 살아왔는데, 잊고 살아온 것들을 다시 생각나게 해주는 책이에요.. 초심으로 돌아가 아이의 마음에 눈높이를 맞추게 되네요~읽으면서 저희반 애기들이 많이 생각나서 보고 싶어졌어요^^",10.0,S000000597842
kh*****,이책을 읽으면서 반성도 많이하고 많은걸 배우고 실천해보려고 노력중이다.,10.0,S000000597842
wl******,저자는 ‘육아회화’를 연습하고 반복하면서 아이에게 기회를 계속 주어야 한다고 강조한다. 그렇게 조금만 더 노력하면 아이에게 하는 말이 잔소리가 아니라 효과적인 훈육이 된다. 그 결과 아이는 자존감과 자기 주도성이 높은 사람으로 성장하며 가족관계도 더욱 건강해진다.,7.5,S000000597842
se*******,같은 표현도 어떻게 이야기 해야하는지 교과서 같은 책,10.0,S000000597842
lo******,일찍 구입할 걸 그랬어요. 너무 소중한 내용입니다,7.5,S000000597842
sk********,배송도 적당하게 오고 좋았습니다. 셀러가 인정하는 책이라 만족,10.0,S000000597842
gh******,오은영 교수님 책은 반드시 읽우애한다고 생각한다,10.0,S000000597842
ps*****,구매하길 잘한 것 같아요~,10.0,S000000597842
ru***,아이에게 어떻게 말해주어야하는지 방향성이 잡히는거 같아요 유용하게 잘읽고 있습니다,7.5,S000000597842
sa*****,좋은 얘기들이 많습니다. 다독해야 할것 같아요,10.0,S000000597842
db******,부모의 말이 아이이게 엄청 큰 영향을 끼칠 수 있다,10.0,S000000597842
fl******,육아에 도움이 많이 됩니다.,10.0,S000000597842
bo******,감정은 잘 덜어내고 좀 더 나은 화법으로 잘 말하고 전달할 수 있는지 방향성을 제시해주는 책,10.0,S000000597842
cl*****,오은영쌤 책은 무조건 읽어봅니다~~~,10.0,S000000597842
52*******,미국에 있는 며느리에게 보냈어요.수시로 읽는다고 합니다.,10.0,S000000597842
fo*****,기다렸던 책이예요 시간남을때 아주 잘 읽혀요! 글자크기도 눈에 잘 들어오고 좋은책 빠른배송으로 받아보아 너무 좋아요! 교보문고가 제일 배송도 빨라서 좋네요~,10.0,S000000597842
ly*****,읽기 쉬우며 실생활에 유용한 내용입니다,10.0,S000000597842
sc****,도서관에서 대여했다가 너무 좋아서 구입했어요 아이들과 함께 할때 한번더 생각하고 행동하게 되요,10.0,S000000597842
sa******,아들 둘을 대하는 나를 되돌아보게 만든 책,10.0,S000000597842
es********,"존경하는 오은영 박사님의 책이죠. 미혼이라도 기혼이라도 상관없이 육아에 대한 프로그램을 보고 있노라면, 문제에 대한 해결책이 놀라웠습니다. 한 가정을 다시 행복하게 만든다는 것, 한 아이의 인생을 바꾼다는 것은 정말 대단한 일이죠. 저는 이 책을 제 올케 생일날 선물했습니다. 올케도 기쁘게 받더군요. 정말 대단한 책입니다.",10.0,S000000597842
sk*******,배송도 빠르고 잘 읽혀요!,10.0,S000000597842
sy****,어떻게 말해줘야할까 고민을 속시원하게 해결해줍니다,10.0,S000000597842
BH*****,줄 치면서 읽어봐야겠어여,10.0,S000000597842
pd****,책이 좋아서  구매했네요  잘 보겠습니다  감사합니다  좋아요,10.0,S000000597842
cs*****,가독성도 좋도 내용들 잘숙지해서 알려줘야겠습니다,10.0,S000000597842
sk******,좋은글 감사드려요 실생활에 많은 도움이 될것같습니다,10.0,S000000597842
ol****,좋아요ㅡㅡ좋아요ㅡㅡ,10.0,S000000597842
du******,이렇게만.말하게.된다면 제.아이가.참.행복할것 같아요,10.0,S000000597842
be****,육아에 유용한 책인 것 같아요,10.0,S000000597842
rl******,유용한 내용 잘 숙지할게요,10.0,S000000597842
db********,이 책을 추천드립니다^^*,10.0,S000000597842
ss*******,하나하나 실천해보겠습니다,10.0,S000000597842
so******,나도 경험해 보았고 다 아는 내용이라고 생각했지만 나의 정식에 오류를 찾고 반성하게 되는 계기가 되는 책 입니다좀 더 명확한 기준으로 올바른 방식으로 대하는 방법을 찾은 것 같아요,10.0,S000000597842
rh****,너무좋아요 역시 오은영박사님,10.0,S000000597842
kk***,역시 오은영 박사님 믿고 읽었어요,10.0,S000000597842
jj******,오은영 선생님 책은 다 좋아요,10.0,S000000597842
do*******,육아에 도움될것같아 구매했어요!,10.0,S000000597842
wl*****,"아기에게 어떻게 말해줘야할지 몰랐는데 혼자 연습하고있어요~ 조금이라도 도움되는 엄마가 되려고 노력해요""",7.5,S000000597842
me*******,"조카와 같이 살고 있고 부모 대신 돌보는데요, '마음이 편안한 아이'가 될 수 있도록 돕고 싶어요. 감사합니다!",10.0,S000000597842
pr*****,구체적인 상황에서의 적절한 말하기에 대해 알 수 있음,10.0,S000000597842
oz****,좋아요. 재밌어요.,10.0,S000000597842
di*******,유익하게 잘 보겠습니다!! 감사합니다!!~~ 저렴히 애용해요!,10.0,S000000597842
he********,쉬운 책이예요 좀더 내용이 있었으면,10.0,S000000597842
hy*****,언어습관을 되돌아 볼 수있는 기회가 되었어요,10.0,S000000597842
vh****,이책을 읽고 육아를하는 제 모습이 바뀌었습니다. 아직 말로 표현하지 못하는 아이에게 자꾸만 왜그러니는거니? 라고 물었던 제가 잘못했구나 깊게 깨닫고 왜냐는 말대신에 너그러움이라는 행동을 실천하기로 했습니다. 감사해요 박사님,10.0,S000000597842
kj****,자녀를 위한 서적이지만 성인을 위한 서적이기도 하다,10.0,S000000597842
xm***,박사님의 다른 책들도 읽어보고 싶어요!,10.0,S000000597842
es*****,재미있게 잘읽었습니다,10.0,S000000597842
in*****,"""욱하는 아이, 못참는 부모""를 다른 버전으로, 간결하면서도 따뜻한 느낌이 들어요",10.0,S000000597842
be******,아이와 소통하는 방법이 잘 적혀있어요,10.0,S000000597842
ss******,아이를 어떻게 대해야 할지 많은 것을 깨닫게 해주었어요. 좋은 책입니다.,10.0,S000000597842
qo*****,잘읽가있는책이예요 ㅎㅎ,10.0,S000000597842
de********,동료 및 상사의 눈높이에 맞춰 대화하려고 구매했는데 회사에서 유용하게 잘쓰일거같습니다.,10.0,S000000597842
hi****,열심히 읽어보겠습니다~~,10.0,S000000597842
na*****,궁금해서 구매해봤어요,10.0,S000000597842
ym****,오은영 = 진리!! 육아 바이블입니다.,10.0,S000000597842
mo*******,좋아요~~~~~~~~,10.0,S000000597842
wo*****,열심히 공부해보려고 구매했어요,10.0,S000000597842
ch******,아이와 대화를 위해 읽어봅니다..,10.0,S000000597842
tn******,입말로 쓰여있어서 적용하기 쉬워요,10.0,S000000597842
ti******,외국어를 익히듯 아이의 세계와 소통하는 아이마음 listening 과 언어speaking을 배우고 익힐 수있는책입니다. 동시에 엄마의 자기이해도 되어요....감사합니다,10.0,S000000597842
ne******,참 좋아요. 도움이 됩니다,10.0,S000000597842
te*******,육아에 많은 도움이 됩니다.,7.5,S000000597842
ps*****,"좋은 책, 잘 읽었습니다",10.0,S000000597842
cl********,잔소리말고 부드럽게 말하는 방법을 알수 있는 책입니다,10.0,S000000597842
al********,잘 읽고 공부하겠습니다~!!^-^잘 받았습니다,10.0,S000000597842
ku*******,good~good~,10.0,S000000597842
on***,아이와의 관계에 대해 다시 생각하고 반성할 수 있는 시간이였어요.,10.0,S000000597842
wk*******,아이들가르치는데 있어 도움됩니다,10.0,S000000597842
na******,아이키우는 동생한테 선물했는데 너무유익했다고하네요,10.0,S000000597842
jj***,예시를 들어 상황에 따라 어떻게 아이에게 해야 하는지 부모로서 실행하게 되는 책입니다. 깊지는 않아요.,7.5,S000000597842
va********,아이들을 키우는데 많은 도움이 될 것 같네요.,10.0,S000000597842
so*******,재밌게 잘 읽었어요,10.0,S000000597842
by*****,실용적인 내용이 구체적이어서 좋습니다.,10.0,S000000597842
ti********,출산한 회사동생 선물로 준비했어요 실전상황이 많아 유익해요,10.0,S000000597842
pl*****,"기대돼요, 아기키울때 예쁜말 고운말 정확하고 명확하게 소통하는 방법을 알고싶어 구매했어요!",10.0,S000000597842
wl***,정말 도움이 많이되는 책이예요 어떻게 말해야할지 모를때 참 도움되는 책입니다,10.0,S000000597842
cl*****,육아에 너무나 도움되는 서작이네요,10.0,S000000597842
so******,알지만 자꾸만 잊게 되는...그래서 그럴때마다 박사님 말씀 되새겨요 상황별로 딱 해줘야할말. 꼭 필요했던말이 잘 정리되어 있어요,10.0,S000000597842
da********,아이와 올바른 소통을 위해서 구입했어요 유명한책이라,10.0,S000000597842
sy********,책이 아주좋습니다!추천합니다,10.0,S000000597842
sk********,아이는 가르쳐줘야할 대상이라는 말이 참 가슴에 와닿았어요. 스스로를 되돌아 보고 성장할 수 있는 계기가 되었습니다.,10.0,S000000597842
yh*****,오은영선생님 너무 좋아해서 구매했어요,7.5,S000000597842
ti*****,"미혼이지만 읽었어요. 엄마도 읽고 있어요 책에는 우리가 서로 놓친게 많이 있더라구요. 책에 나온 내용을 토대로 태도와 행동 그리고 마음을 전하는 방식, 서로를 대하는 태도를 새롭게 배우고 있습니다",10.0,S000000597842
on*******,"조카애 감정을 잘   이해하고,  더 공감해 주고 싶어서 구매했습니다.",10.0,S000000597842
gp******,읽기쉽고 상황설명도 너무 잘해주셨네요 감사합니다.,10.0,S000000597842
ye********,아 내아이가 이래서 그랬구나 깨닫고 내가 왜 그랬을 반성하게 됩니다자꾸 잊어버리지만 기억나는거부터 자꾸 말해주고 실천중입니다,10.0,S000000597842
an*****,어릴때 제가 듣고 싶었던 말이 다 있어서 미혼임에도 구매해서 스스로에게 선물했습니다.,10.0,S000000597842
te*****,두 아들을 키우면서 참으로 고민이 많은데... 여러 상황에 따라 어떻게 말해주면 되는지에 대해 간단하게 나와 있어서 참고할 만 해요.,10.0,S000000597842
tr****,믿고 보는 오은영선생님!!!기대가 됩니다^^,10.0,S000000597842
ch*******,도움을 받고 있답니다,10.0,S000000597842
cj****,아이들에게 할 말을 연습해야할것같아 구매했어요. 많은 도움이 되네요,10.0,S000000597842
ji*******,음성 지원이 되는 신기한 책입니다 ^^;; 덕분에 잘 읽혀요.,10.0,S000000597842
fo********,4살 아들과 더 좋은 관계를 유지하기 위해좋은 책입니다. 대인관계에서도유용할 듯 합니다,10.0,S000000597842
ju******,내용이 너무 좋습니다금쪽이들을 보며 어렴풋하게 배웠던 내용들을상황별로 정리해 주시니 다음에 다시 찾아 읽기 편할 것 같아요.쉽게 풀어 주셔서 술술 읽히네요생각하고 곱씹으며 말을 소리내어 읽으면아이에게 어떻게 말해줘야할지 연습이 되는것 같아요정말 추천해요! 이것저것 읽어봤는데 이 책이 완결판 같은 느낌이네요!^^,10.0,S000000597842
on****,책 내용은 너무 좋은데  책 속지 불량인 책을 보내 줬어요…읽는데는 지장이 없어서 반품은 안하고 그냥 보는데 다음부터는 잘 확인하고 보내주셨으면 합니다,10.0,S000000597842
se*****,"책 배송 안전하게 왔어요^^ 아이 엄마는 아니지만, 아이들에게 뿐만 아니라 다른 사람들을 대할 때 언어습관에도 도움이 될 거 같아서요~그리 심도 깊은 내용들이 모아져 있다기 보다 조금씩 실천할 수 있는 언어표현들을 모아놓은 책인 거 같아요",5.0,S000000597842
wo****,핵심적으로 실생활에 적용할수있도록 도와줍니다,10.0,S000000597842
ne********,아이가 점점커가고 훈육할때 상처되는말말고 쉽게알아들을수있고 마음을 헤아려주는 말을해주고싶어서 읽게되었습니다 잘읽겠습니다,10.0,S000000597842
re********,아이들 기르는데 필요한 참고서,10.0,S000000597842
ch******,선물하기도 좋고. 내용이 좋네요,10.0,S000000597842
pj*****,좋습니다 공감이 많이 되고 좋은 방향성 제시.,10.0,S000000597842
be*******,역시 믿고 읽는 오은영쌤 책입니다,10.0,S000000597842
ah*******,인생에서 가장 어려운 것이 대인관계 인데 그 본질적인 문제점은 그 사람이 자라온 환경에 기인하게 될 가능성이 높다. 그리고 내 성격적인 특질은 결국 내가 해결해야 할 문제이고 또 해결될 수 있도록 문제인식을 가능하게 해주시는 점이 오은영 박사님 책의 가장 큰 매력이라고 생각해요. 따스한 말로 어른이들을 감싸주는 이 책은 행복한 인간관계를 위한 생활의 필독서 입니다.,10.0,S000000597842
su******,읽을 때는 실천해야지 하는데 작심삼일,10.0,S000000597842
kd*****,역시 오은영박사님 믿고 구매한 보람이있네요.,10.0,S000000597842
li*****,육아서적을 많이 읽고 적용해보려 했지먀 쉽지 않더라구요..오은영박사님의 이 책은 정말 대박 책 같아요 우리가 다른나라 말을 배울때 문장을 반복해서 외우듯 말을 어떻게 해야하는지 바로 적용할 수 있게 풀어주셨네요..저의 양육법을 보면서 매번 자책하고 속상해하고 아이와의 관계와 소통에 대하여 고민했는데 오늘 부터 문장을 출력해서 냉장고에 붙여놓고~~^^ 적용해볼게요. 하루에 한 문장씩 이야기해주다보면 어느새 저도 바뀌겠죠~~^^이 세상의 모든 어머니들 화이팅해요~~^^,10.0,S000000597842
